"id","rank","name","adp","last_modified"
834,127,Jeff Green,139.12199334698056,2019-10-18 14:56:12
835,395,Alex Kirk,139.99299491411574,2019-10-18 14:56:12
836,365,Spencer Hawes,139.99814500911504,2019-10-18 14:56:12
837,553,Ray Spalding,139.9922616953922,2019-10-18 14:56:12
838,71,Al Horford,81.71342672551654,2019-10-18 14:56:12
839,669,Wade Baldwin IV,139.99254900706725,2019-10-18 14:56:12
840,523,Alex Poythress,140.0,2019-10-18 14:56:12
841,39,Donovan Mitchell,34.10396340488148,2019-10-18 14:56:12
842,456,Carl Landry,139.9946272666219,2019-10-18 14:56:12
843,773,Deng Adel,139.9900853935459,2019-10-18 14:56:12
844,258,Nerlens Noel,140.21696725505245,2019-10-18 14:56:12
845,457,Josh McRoberts,139.99344293756397,2019-10-18 14:56:12
846,840,Troy Daniels,139.99405028469067,2019-10-18 14:56:12
847,74,Willie Cauley-Stein,99.39863136352008,2019-10-18 14:56:12
848,876,Archie Goodwin,139.99408397556843,2019-10-18 14:56:12
849,366,Joakim Noah,140.26522976559752,2019-10-18 14:56:12
850,564,Kostas Antetokounmpo,139.76818501695348,2019-10-18 14:56:12
851,629,Ray McCallum,140.0,2019-10-18 14:56:12
852,593,Ramon Sessions,139.99280230326295,2019-10-18 14:56:12
853,367,Jason Smith,139.9970250471834,2019-10-18 14:56:12
854,458,Tiago Splitter,139.99305822136915,2019-10-18 14:56:12
855,287,Jerome Robinson,140.00243106647048,2019-10-18 14:56:12
856,805,Rodney Stuckey,139.99638550363048,2019-10-18 14:56:12
857,877,Matt Williams Jr,139.98535009436074,2019-10-18 14:56:12
858,459,Brandan Wright,139.95072426693955,2019-10-18 14:56:12
859,806,Nick Young,139.9456243602866,2019-10-18 14:56:12
860,120,Thaddeus Young,131.58780628238756,2019-10-18 14:56:12
861,368,Joel Anthony,139.99513833359987,2019-10-18 14:56:12
862,674,Jawun Evans,139.9941479325893,2019-10-18 14:56:12
863,292,Shaquille Harrison,139.9943058221369,2019-10-18 14:56:12
864,99,Jordan Clarkson,113.33335465915998,2019-10-18 14:56:12
865,243,Anthony Tolliver,140.3049096433712,2019-10-18 14:56:12
866,618,Kalin Lucas,139.99769673704415,2019-10-18 14:56:12
867,594,CJ Watson,139.9982725527831,2019-10-18 14:56:12
868,525,Matt Costello,139.99609887123077,2019-10-18 14:56:12
869,878,Alex Caruso,139.24388293619063,2019-10-18 14:56:12
870,64,D'Angelo Russell,50.029332736229286,2019-10-18 14:56:12
871,19,John Collins,26.907994883274704,2019-10-18 14:56:12
872,920,Furkan Korkmaz,139.97840621900892,2019-10-18 14:56:12
873,149,Gary Harris,135.65217947487926,2019-10-18 14:56:12
874,217,Denzel Valentine,140.40858942790445,2019-10-18 14:56:12
875,177,Richaun Holmes,140.83333333333334,2019-10-18 14:56:12
876,494,Okaro White,140.0,2019-10-18 14:56:12
877,771,Dylan Windler,140.16309040324902,2019-10-18 14:56:12
878,919,Nicolas Brussino,139.99168558728533,2019-10-18 14:56:12
879,200,TJ McConnell,140.64104122029997,2019-10-18 14:56:12
880,397,Alec Brown,139.99574604189988,2019-10-18 14:56:12
881,841,DJ Stephens,139.9979850316638,2019-10-18 14:56:12
882,325,Chandler Hutchison,139.9932836536924,2019-10-18 14:56:12
883,623,David Stockton,139.98739643645436,2019-10-18 14:56:12
884,131,Kelly Olynyk,139.17764841351075,2019-10-18 14:56:12
885,639,Shane Larkin,139.99376339271436,2019-10-18 14:56:12
886,630,Walt Lemon Jr,139.98672594677583,2019-10-18 14:56:12
887,676,PJ Dozier,139.9940523774502,2019-10-18 14:56:12
888,506,Rakeem Christmas,139.99190762538382,2019-10-18 14:56:12
889,336,Michael Carter-Williams,139.97544050398133,2019-10-18 14:56:12
890,304,Langston Galloway,139.9928029939545,2019-10-18 14:56:12
891,137,Alex Len,140.18100966152664,2019-10-18 14:56:12
892,831,Trey McKinney-Jones,139.99110798362332,2019-10-18 14:56:12
893,286,Keita Bates-Diop,139.99603441107806,2019-10-18 14:56:12
894,546,Chris McCullough,139.99206882215614,2019-10-18 14:56:12
895,311,Andre Roberson,139.9960982474095,2019-10-18 14:56:12
896,369,Alexis Ajinca,139.99133326937223,2019-10-18 14:56:12
897,460,Ryan Anderson,139.99465753862887,2019-10-18 14:56:12
898,461,Darrell Arthur,139.99859267551577,2019-10-18 14:56:12
899,370,Omer Asik,139.99104257973704,2019-10-18 14:56:12
900,524,Anthony Bennett,139.9597965841489,2019-10-18 14:56:12
901,132,DJ Augustin,139.32889770328194,2019-10-18 14:56:12
902,624,Matthew Dellavedova,139.96024308332,2019-10-18 14:56:12
903,130,Nicolas Batum,122.6053161884656,2019-10-18 14:56:12
904,339,Jerryd Bayless,139.98541779923892,2019-10-18 14:56:12
905,344,Michael Beasley,139.9879726185145,2019-10-18 14:56:12
906,595,Mario Chalmers,140.0018230665899,2019-10-18 14:56:12
907,124,Goran Dragic,128.5931102865916,2019-10-18 14:56:12
908,198,Gorgui Dieng,140.59138890665983,2019-10-18 14:56:12
909,68,Danilo Gallinari,68.83113144173251,2019-10-18 14:56:12
910,188,Eric Gordon,135.3413292394294,2019-10-18 14:56:12
911,723,Eric Griffin,139.99376438986954,2019-10-18 14:56:12
912,371,Roy Hibbert,139.9933471933472,2019-10-18 14:56:12
913,567,Isaiah Hartenstein,139.99338087167845,2019-10-18 14:56:12
914,462,JJ Hickson,140.0016315301193,2019-10-18 14:56:12
915,204,George Hill,140.48152768448327,2019-10-18 14:56:12
916,78,Serge Ibaka,86.06419524053224,2019-10-18 14:56:12
917,60,DeAndre Jordan,53.373936680524466,2019-10-18 14:56:12
918,302,Doug McDermott,139.99868867140023,2019-10-18 14:56:12
919,372,Sasha Kaun,139.9962576765609,2019-10-18 14:56:12
920,331,Kosta Koufos,139.99939240830162,2019-10-18 14:56:12
921,281,Courtney Lee,140.01225051177073,2019-10-18 14:56:12
922,181,Robin Lopez,140.52969394608078,2019-10-18 14:56:12
923,107,Brook Lopez,115.94800127918133,2019-10-18 14:56:12
924,44,Kevin Love,52.36888576090086,2019-10-18 14:56:12
925,807,OJ Mayo,139.9785995329644,2019-10-18 14:56:12
926,701,Luc Mbah a Moute,139.9789854145343,2019-10-18 14:56:12
927,136,JaVale McGee,130.79920038381576,2019-10-18 14:56:12
928,105,Zach Collins,127.63726493539721,2019-10-18 14:56:12
929,373,Nikola Pekovic,139.98202865182913,2019-10-18 14:56:12
930,140,Rui Hachimura,131.5081243602866,2019-10-18 14:56:12
931,182,Derrick Rose,128.66524868063328,2019-10-18 14:56:12
932,808,Brandon Rush,139.99875275832295,2019-10-18 14:56:12
933,842,Ryan Broekhoff,139.9939244715889,2019-10-18 14:56:12
934,572,Emanuel Terry,139.99577829660666,2019-10-18 14:56:12
935,374,Marreese Speights,139.98880608948733,2019-10-18 14:56:12
936,463,Jason Thompson,139.99318639838776,2019-10-18 14:56:12
937,223,Markelle Fultz,139.61375847511835,2019-10-18 14:56:12
